symbol,name,market_cap,last_price,avg_daily_volume_value,sector,industry
EDELWEISS.NS,Edelweiss Financial Services Limited,102029549568,107.71,1059141200.898889,Financial Services,Financial Conglomerates
AFCONS.NS,Afcons Infrastructure Limited,101876342784,277.0,150542582.78674826,Industrials,Engineering & Construction
RKFORGE.NS,Ramkrishna Forgings Limited,100547764224,555.25,211863920.59545898,Industrials,Metal Fabrication
BLS.NS,BLS International Services Limited,100205600768,243.4,1221734451.4756017,Industrials,Specialty Business Services
BLACKBUCK.NS,BLACKBUCK LIMITED,100146880512,551.25,416513817.1074585,Technology,Software - Application
BSOFT.NS,BIRLASOFT LIMITED,99916341248,357.5,840267690.3151652,Technology,Information Technology Services
SBFC.NS,SBFC Finance Limited,99756679168,90.22,100343669.9294075,Financial Services,Credit Services
MEDPLUS.NS,Medplus Health Services Limited,99478814720,827.0,142710830.38331094,Healthcare,Pharmaceutical Retailers
MGL.NS,Mahanagar Gas Limited,99469221888,1007.0,409148841.7533529,Utilities,Utilities - Regulated Gas
SOUTHBANK.NS,The South Indian Bank Limited,99253035008,37.91,628424112.7169949,Financial Services,Banks - Regional
VESUVIUS.NS,Vesuvius India Limited,98771828736,486.25,314287957.31164855,Industrials,Specialty Industrial Machinery
UJJIVANSFB.NS,Ujjivan Small Finance Bank Limited,98112290816,50.55,695120187.4521861,Financial Services,Banks - Regional
ACE.NS,Action Construction Equipment Limited,98009300992,823.45,176794016.81664836,Industrials,Farm & Heavy Construction Machinery
OLAELEC.NS,Ola Electric Mobility Limited,97729306624,23.28,1541945608.5683846,Consumer Cyclical,Auto Manufacturers
PCBL.NS,PCBL Chemical Limited,97716436992,248.35,1524930773.4208953,Basic Materials,Specialty Chemicals
BALRAMCHIN.NS,Balrampur Chini Mills Limited,97395720192,481.95,377709894.6049062,Consumer Defensive,Confectioners
SANOFICONR.NS,Sanofi Consumer Healthcare India Limited,96728268800,4194.0,250311029.5725993,Healthcare,Drug Manufacturers - General
TMB.NS,Tamilnad Mercantile Bank Limited,96055992320,606.6,254490093.84342855,Financial Services,Banks - Regional
AZAD.NS,Azad Engineering Limited,95761809408,1482.8,361355875.3333537,Industrials,Specialty Industrial Machinery
LUMAXTECH.NS,Lumax Auto Technologies Limited,95366258688,1399.2,583875478.6784179,Consumer Cyclical,Auto Parts
CYIENT.NS,Cyient Limited,95077998592,861.1,246787242.5854777,Industrials,Conglomerates
PVRINOX.NS,PVR INOX Limited,94664761344,964.0,346499401.5029989,Communication Services,Entertainment
METROPOLIS.NS,Metropolis Healthcare Limited,94064615424,1814.8,90211446.05144043,Healthcare,Diagnostics & Research
HEG.NS,HEG Limited,94028308480,487.25,1053540446.2178264,Industrials,Electrical Equipment & Parts
VIJAYA.NS,Vijaya Diagnostic Centre Limited,93821214720,911.8,92600762.27730305,Healthcare,Diagnostics & Research
JPPOWER.NS,Jaiprakash Power Ventures Limited,93535592448,13.64,482193622.69151473,Utilities,Utilities - Independent Power Producers
RITES.NS,RITES Limited,92621963264,192.72,115135993.64924417,Industrials,Engineering & Construction
CEMPRO.NS,Cemindia Projects Limited,92181217280,536.6,193247381.84535727,Industrials,Engineering & Construction
PRUDENT.NS,Prudent Corporate Advisory Services Limited,91905646592,2219.2,98322627.9285319,Financial Services,Asset Management
ASTRAMICRO.NS,Astra Microwave Products Limited,91897274368,967.9,344140897.5093689,Technology,Communication Equipment
RPOWER.NS,Reliance Power Limited,91483258880,22.12,1209004881.8235714,Utilities,Utilities - Independent Power Producers
SANDUMA.NS,Sandur Manganese & Iron Ores Limited,91113693184,187.39,412717469.64138186,Basic Materials,Steel
CELLO.NS,Cello World Limited,90941431808,411.6,83758361.43617757,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
AAVAS.NS,Aavas Financiers Limited,90761805824,1146.1,309119104.302478,Financial Services,Mortgage Finance
STLTECH.NS,Sterlite Technologies Limited,90499383296,185.41,1934771471.5312536,Technology,Communication Equipment
INTELLECT.NS,Intellect Design Arena Limited,90331308032,650.2,385586529.1616089,Technology,Software - Application
SHARDACROP.NS,Sharda Cropchem Limited,88998363136,985.1,609392725.3774394,Basic Materials,Agricultural Inputs
BATAINDIA.NS,Bata India Limited,88941051904,692.0,162895719.69212443,Consumer Cyclical,Footwear & Accessories
ARVIND.NS,Arvind Limited,88686493696,338.35,296436854.1009552,Consumer Cyclical,Textile Manufacturing
NCC.NS,NCC Limited,88488697856,140.94,543115820.7183878,Industrials,Engineering & Construction
GRINFRA.NS,G R Infraprojects Limited,88288665600,911.35,57218750.9698995,Industrials,Engineering & Construction
GRWRHITECH.NS,Garware Hi-Tech Films Limited,87506812928,3763.5,375016573.9289795,Basic Materials,Specialty Chemicals
RAILTEL.NS,Railtel Corporation Of India Limited,87375478784,272.25,434174157.05861104,Communication Services,Telecom Services
SHAILY.NS,Shaily Engineering Plastics Limited,87274209280,1897.6,487094065.49756676,Basic Materials,Specialty Chemicals
NAZARA.NS,Nazara Technologies Limited,87225991168,235.45,473288709.02605385,Communication Services,Electronic Gaming & Multimedia
IIFLCAPS.NS,IIFL Capital Services Limited,86275309568,276.9,261744615.86505535,Financial Services,Capital Markets
JUBLINGREA.NS,Jubilant Ingrevia Limited,86075555840,544.45,134289124.65857342,Basic Materials,Specialty Chemicals
HONASA.NS,Honasa Consumer Limited,85797437440,263.6,413432083.99348956,Consumer Defensive,Household & Personal Products
VIYASH.NS,Viyash Scientific Limited,85690343424,196.34,160790634.87541962,Healthcare,Drug Manufacturers - Specialty & Generic
BBOX.NS,Black Box Limited,85457461248,499.35,269107393.00041705,Technology,Software - Application
VOLTAMP.NS,Voltamp Transformers Limited,84700528640,8372.0,400072012.55,Industrials,Electrical Equipment & Parts
WAAREERTL.NS,Waaree Renewable Technologies Limited,84087054336,805.85,210372531.2163615,Utilities,Utilities - Renewable
KTKBANK.NS,The Karnataka Bank Limited,83932037120,221.96,849250471.5768183,Financial Services,Banks - Regional
EUREKAFORB.NS,Eureka Forbes Limited,83840000000,433.3,112612244.70780945,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
ELECON.NS,Elecon Engineering Company Limited,83364577280,371.5,196000664.05730793,Industrials,Specialty Industrial Machinery
TITAGARH.NS,TITAGARH RAIL SYSTEMS LIMITED,83329392640,618.75,351871921.2648641,Industrials,Railroads
PARKHOSPS.NS,Park Medi World Limited,82840018944,191.79,263128912.70466104,Healthcare,Medical Care Facilities
STAR.NS,Strides Pharma Science Limited,82572918784,895.85,201544686.74316406,Healthcare,Drug Manufacturers - Specialty & Generic
STARCEMENT.NS,Star Cement Limited,82359844864,203.77,112228538.42997742,Basic Materials,Building Materials
JYOTHYLAB.NS,Jyothy Labs Limited,82292768768,224.1,132675242.38421224,Consumer Defensive,Household & Personal Products
MANYAVAR.NS,Vedant Fashions Limited,82185650176,338.25,133375000.65410055,Consumer Cyclical,Apparel Manufacturing
JLHL.NS,Jupiter Life Line Hospitals Limited,82134556672,1252.7,28597793.513228353,Healthcare,Medical Care Facilities
ESABINDIA.NS,Esab India Limited,81775419392,5312.5,16356444.13741862,Industrials,Tools & Accessories
TARIL.NS,Transformers And Rectifiers (India) Limited,80804642816,269.2,2078354086.388451,Industrials,Electrical Equipment & Parts
PGHL.NS,Procter & Gamble Health Limited,80196591616,4831.3,88696986.31302084,Healthcare,Drug Manufacturers - Specialty & Generic
SANOFI.NS,Sanofi India Limited,80064200704,3472.6,71730460.59416504,Healthcare,Drug Manufacturers - General
TIMETECHNO.NS,Time Technoplast Limited,79559213056,161.17,405279013.4338567,Consumer Cyclical,Packaging & Containers
BANCOINDIA.NS,Banco Products (I) Limited,79550193664,556.15,164777133.65792033,Consumer Cyclical,Auto Parts
TEJASNET.NS,Tejas Networks Limited,79531638784,448.4,9728722822.544363,Technology,Communication Equipment
ASKAUTOLTD.NS,ASK Automotive Limited,79300608000,402.25,67312110.86313578,Consumer Cyclical,Auto Parts
GMRP&UI.NS,GMR Power and Urban Infra Limited,79078023168,101.25,172731837.60380045,Energy,Thermal Coal
BLUESTONE.NS,BlueStone Jewellery and Lifestyle Limited,79025823744,520.8,189087234.80222574,Consumer Cyclical,Luxury Goods
TSFINV.NS,TSF INVESTMENTS LIMITED,78753882112,356.85,39258814.036961876,Financial Services,Asset Management
MMTC.NS,MMTC Limited,78715191296,52.43,106174818.44862162,Industrials,Conglomerates
CARTRADE.NS,Cartrade Tech Limited,77812662272,1625.7,1224643291.2739584,Consumer Cyclical,Auto & Truck Dealerships
HCG.NS,Healthcare Global Enterprises Limited,77742694400,547.95,91657906.45217896,Healthcare,Medical Care Facilities
WABAG.NS,VA Tech Wabag Limited,77278789632,1240.4,454916089.35314536,Industrials,Engineering & Construction
AEQUS.NS,Aequs Limited,77050142720,117.66,136424988.48790994,Industrials,Aerospace & Defense
SKFINDIA.NS,SKF India Limited,77029294080,1558.1,151085376.84578857,Industrials,Tools & Accessories
SAFARI.NS,Safari Industries (India) Limited,76589637632,1563.3,101199985.20394693,Consumer Cyclical,Footwear & Accessories
RHIM.NS,RHI MAGNESITA INDIA LIMITED,76581052416,370.85,113070272.05464071,Industrials,Metal Fabrication
TRIVENI.NS,Triveni Engineering & Industries Limited,75613249536,345.25,126301294.14222209,Consumer Defensive,Confectioners
KPIGREEN.NS,KPI Green Energy Limited,75418787840,381.75,660594614.333548,Utilities,Utilities - Renewable
MARKSANS.NS,Marksans Pharma Limited,75383791616,166.35,127341349.55631357,Healthcare,Drug Manufacturers - General
ATLANTAELE.NS,Atlanta Electricals Limited,75224121344,978.25,102180579.23260091,Industrials,Electrical Equipment & Parts
APOLLO.NS,Apollo Micro Systems Limited,75216642048,200.0,849018507.7338165,Industrials,Aerospace & Defense
TTML.NS,Tata Teleservices (Maharashtra) Limited,75021287424,38.36,79676986.63486506,Communication Services,Telecom Services
ORKLAINDIA.NS,Orkla India Limited,74939957248,547.05,111914915.22508545,Consumer Defensive,Packaged Foods
INDIASHLTR.NS,India Shelter Finance Corporation Limited,74845364224,688.45,120737481.39177653,Financial Services,Mortgage Finance
MANORAMA.NS,Manorama Industries Limited,74546094080,1248.5,142354206.74531657,Consumer Defensive,Packaged Foods
ZEEL.NS,Zee Entertainment Enterprises Limited,74421051392,77.48,697037127.740886,Communication Services,Broadcasting
CLEAN.NS,Clean Science and Technology Limited,73737338880,692.6,255761301.28481853,Basic Materials,Specialty Chemicals
JKLAKSHMI.NS,JK Lakshmi Cement Limited,73394184192,591.2,130622595.81016439,Basic Materials,Building Materials
TCI.NS,Transport Corporation of India Limited,73359400960,955.9,22000179.753456626,Industrials,Integrated Freight & Logistics
PNGJL.NS,P N Gadgil Jewellers Limited,73336029184,540.35,161454333.16801757,Consumer Cyclical,Luxury Goods
MAHLIFE.NS,Mahindra Lifespace Developers Limited,72964136960,342.05,56168666.76285502,Real Estate,Real Estate - Development
GPPL.NS,Gujarat Pipavav Port Limited,72829214720,150.59,198060826.30370128,Industrials,Marine Shipping
VARROC.NS,Varroc Engineering Limited,72640798720,475.4,100788533.54317932,Consumer Cyclical,Auto Parts
MAHSEAMLES.NS,Maharashtra Seamless Limited,72379695104,540.15,82073384.93462117,Basic Materials,Steel
LLOYDSENT.NS,Lloyds Enterprises Limited,72205901824,47.3,195784390.93956134,Basic Materials,Steel
RELIGARE.NS,Religare Enterprises Limited,72173977600,216.81,534705617.00345916,Financial Services,Insurance - Life
AKUMS.NS,Akums Drugs and Pharmaceuticals Limited,72151121920,470.95,135731724.5216736,Healthcare,Drug Manufacturers - Specialty & Generic
RELAXO.NS,Relaxo Footwears Limited,72042823680,289.4,28576374.66171773,Consumer Cyclical,Footwear & Accessories
JSLL.NS,Jeena Sikho Lifecare Limited,71752597504,577.25,263054076.14341837,Healthcare,Medical Care Facilities
ACI.NS,Archean Chemical Industries Limited,71729324032,581.0,82229810.5387024,Basic Materials,Chemicals
OLECTRA.NS,Olectra Greentech Limited,71529259008,871.45,384946261.3953125,Industrials,Farm & Heavy Construction Machinery
ABFRL.NS,Aditya Birla Fashion and Retail Limited,71389782016,58.69,309774194.41949093,Consumer Cyclical,Apparel Manufacturing
NESCO.NS,Nesco Limited,71385735168,1011.9,54053702.05225016,Industrials,Conglomerates
CAMPUS.NS,Campus Activewear Limited,71065706496,232.55,124354892.92358348,Consumer Cyclical,Footwear & Accessories
IXIGO.NS,Le Travenues Technology Limited,70696525824,161.34,344674470.0848109,Consumer Cyclical,Travel Services
TTKPRESTIG.NS,TTK Prestige Limited,70591381504,515.45,229232389.86201578,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
DBL.NS,Dilip Buildcon Limited,70468567040,433.8,164128617.9855774,Industrials,Engineering & Construction
V2RETAIL.NS,V2 Retail Limited,70119800832,1923.0,199545911.96746013,Consumer Cyclical,Apparel Retail
JAYNECOIND.NS,Jayaswal Neco Industries Limited,69404827648,71.47,259985158.38108164,Basic Materials,Steel
WESTLIFE.NS,WESTLIFE FOODWORLD LIMITED,68915798016,444.0,315695346.93355405,Consumer Cyclical,Restaurants
KIRLPNU.NS,Kirloskar Pneumatic Company Limited,68576415744,1055.8,79315744.75321046,Industrials,Specialty Industrial Machinery
DIACABS.NS,Diamond Power Infrastructure Limited,67979268096,129.0,220272281.37574896,Industrials,Specialty Industrial Machinery
PGIL.NS,Pearl Global Industries Limited,67802345472,1469.3,223025505.32386476,Consumer Cyclical,Apparel Manufacturing
SUDEEPPHRM.NS,Sudeep Pharma Limited,67560222720,598.15,56335158.67728475,Healthcare,Drug Manufacturers - Specialty & Generic
SAREGAMA.NS,Saregama India Limited,67362684928,350.65,113269316.79598491,Communication Services,Entertainment
GENUSPOWER.NS,Genus Power Infrastructures Limited,67351252992,238.6,133219287.07728526,Industrials,Electrical Equipment & Parts
KRBL.NS,KRBL Limited,67179184128,293.5,174488176.00730795,Consumer Defensive,Packaged Foods
SONATSOFTW.NS,Sonata Software Limited,66068811776,238.1,269545736.57443696,Technology,Information Technology Services
TRANSRAILL.NS,Transrail Lighting Limited,65919713280,491.0,318167676.04588723,Industrials,Engineering & Construction
ISGEC.NS,Isgec Heavy Engineering Limited,65156378624,883.75,159937911.67957968,Industrials,Specialty Industrial Machinery
VIKRAMSOLR.NS,Vikram Solar Limited,64864350208,179.02,597638213.5207306,Technology,Solar
TIPSMUSIC.NS,Tips Music Limited,64810618880,507.0,66989045.68420512,Communication Services,Entertainment
IMFA.NS,Indian Metals & Ferro Alloys Limited,64148090880,1188.5,202653952.4880371,Basic Materials,Other Industrial Metals & Mining
ALKYLAMINE.NS,Alkyl Amines Chemicals Limited,64083496960,1253.0,55896861.75024414,Basic Materials,Specialty Chemicals
NEWGEN.NS,Newgen Software Technologies Limited,63974125568,454.4,4188392551.6865244,Technology,Software - Infrastructure
EQUITASBNK.NS,Equitas Small Finance Bank Limited,63713644544,55.79,184113129.97485897,Financial Services,Banks - Regional
RCF.NS,Rashtriya Chemicals and Fertilizers Limited,63692394496,115.45,571828922.1219736,Basic Materials,Agricultural Inputs
YATHARTH.NS,Yatharth Hospital & Trauma Care Services Limited,63670960128,660.8,313462315.19599205,Healthcare,Medical Care Facilities
PRICOLLTD.NS,Pricol Limited,63652610048,522.25,258351981.10846356,Consumer Cyclical,Auto Parts
