symbol,name,market_cap,last_price,avg_daily_volume_value,sector,industry,red_flag_status,red_flag_reasons,fund_profitability,fund_growth,fund_valuation,fund_financial_health,fund_dividend,fundamental_score,fund_data_coverage,roe,pe_ratio,debt_to_equity,operating_margin
CENTURYPLY.NS,Century Plyboards (India) Limited,145967661056,657.0,76089499.76657715,Basic Materials,Lumber & Wood Production,PASS,,36.666666666666664,47.5,12.5,45.0,60.0,38.54166666666667,1.0,,61.516853,66.141,0.09031
PVSL.NS,Popular Vehicles and Services Limited,6259034112,87.91,8512464.24113032,Consumer Cyclical,Auto & Truck Dealerships,PASS,,10.0,80.0,50.0,0.0,60.0,38.50000000000001,1.0,,,176.217,0.0091699995
DCAL.NS,Dishman Carbogen Amcis Limited,24995960832,158.94,62249561.344315596,Healthcare,Biotechnology,PASS,,36.666666666666664,33.333333333333336,50.0,30.0,50.0,38.50000000000001,1.0,,20.968338,40.201,0.03986
SFL.NS,Sheela Foam Limited,54768488448,503.8,153832206.73468018,Consumer Cyclical,"Furnishings, Fixtures & Appliances",PASS,,30.0,50.0,37.5,30.0,50.0,38.50000000000001,1.0,,62.27441,40.731,0.06241
NOCIL.NS,NOCIL Limited,22286135296,133.43,60378013.91300405,Basic Materials,Specialty Chemicals,PASS,,30.0,5.0,23.333333333333336,90.0,70.0,38.41666666666667,1.0,,37.375347,0.527,0.04097
ATL.NS,Allcargo Terminals Limited,6756543488,23.15,6689493.4387050625,Industrials,Integrated Freight & Logistics,PASS,,50.0,37.5,32.5,25.0,50.0,38.37500000000001,1.0,,18.975409,208.703,0.12164
STYLEBAAZA.NS,Baazar Style Retail Limited,17818624000,238.8,163386651.8020518,Consumer Cyclical,Apparel Retail,PASS,,36.666666666666664,70.0,23.333333333333336,10.0,50.0,38.33333333333334,1.0,,27.074831,190.823,0.09264
SUNDROP.NS,Sundrop Brands Limited,23409745920,621.0,13944912.25678711,Consumer Defensive,Packaged Foods,PASS,,10.0,63.33333333333333,30.0,40.0,60.0,38.333333333333336,1.0,,,0.931,0.03274
POLYPLEX.NS,Polyplex Corporation Limited,25845413888,823.3,110374507.26394042,Basic Materials,Specialty Chemicals,PASS,,23.333333333333336,12.5,36.666666666666664,80.0,60.0,38.29166666666667,1.0,,85.31606,14.462,0.00634
WCIL.NS,Western Carriers (India) Limited,9602142208,94.18,15941031.392690785,Industrials,Integrated Freight & Logistics,PASS,,16.666666666666668,35.0,36.666666666666664,65.0,50.0,38.25000000000001,1.0,,21.800924,22.782,0.03354
RELAXO.NS,Relaxo Footwears Limited,72042823680,289.4,28576374.66171773,Consumer Cyclical,Footwear & Accessories,PASS,,30.0,17.5,16.666666666666668,80.0,70.0,38.20833333333334,1.0,,42.874073,10.214,0.04528
UPL.NS,UPL Limited,520568242176,615.85,2334618352.0287433,Basic Materials,Agricultural Inputs,PASS,,50.0,27.5,36.666666666666664,20.0,75.0,38.20833333333334,1.0,,29.382156,79.613,0.1309
NITINSPIN.NS,Nitin Spinners Limited,19955290112,354.95,520446927.5818624,Consumer Cyclical,Textile Manufacturing,PASS,,43.33333333333333,17.5,50.0,35.0,60.0,38.208333333333336,1.0,,11.979413,66.856,0.09278
EXICOM.NS,Exicom Tele-Systems Limited,11688079360,83.96,26524256.704415638,Industrials,Electrical Equipment & Parts,PASS,,3.333333333333333,65.0,70.0,10.0,50.0,38.08333333333334,1.0,,,78.314,-0.22309
ROSSTECH.NS,Rossell Techsys Limited,25108905984,663.55,107393459.60291748,Industrials,Aerospace & Defense,PASS,,43.33333333333333,65.0,12.5,10.0,65.0,38.083333333333336,1.0,,118.279854,186.722,0.105270006
PRAJIND.NS,Praj Industries Limited,55052021760,299.5,1673543404.1008005,Industrials,Engineering & Construction,PASS,,16.666666666666668,43.33333333333333,10.0,80.0,50.0,38.00000000000001,1.0,,105.45775,16.118,0.02465
APOLLOPIPE.NS,Apollo Pipes Limited,17436243968,397.0,1310164307.9250875,Industrials,Building Products & Equipment,PASS,,16.666666666666668,26.666666666666664,23.333333333333336,75.0,75.0,38.00000000000001,1.0,,118.86228,7.855,-0.012949999
SPLPETRO.NS,Supreme Petrochem Limited,123834621952,658.55,64674808.60137329,Basic Materials,Specialty Chemicals,PASS,,30.0,17.5,10.0,90.0,60.0,37.87500000000001,1.0,,46.278988,6.558,0.03408
BLKASHYAP.NS,B. L. Kashyap and Sons Limited,10971973632,48.66,54921171.71996638,Industrials,Engineering & Construction,PASS,,30.0,47.5,22.5,45.0,50.0,37.87500000000001,1.0,,4866.0,58.747,0.08552
SUDARSCHEM.NS,Sudarshan Chemical Industries Limited,63545958400,808.35,73846869.40001424,Basic Materials,Specialty Chemicals,PASS,,10.0,56.66666666666667,40.0,35.0,60.0,37.66666666666667,1.0,,,64.493,-0.022349998
KOPRAN.NS,Kopran Limited,5562501632,115.2,24468006.525607552,Healthcare,Drug Manufacturers - General,PASS,,30.0,32.5,30.0,55.0,50.0,37.62500000000001,1.0,,33.584793,31.299,0.081420004
TTKPRESTIG.NS,TTK Prestige Limited,70591381504,515.45,229232389.86201578,Consumer Cyclical,"Furnishings, Fixtures & Appliances",PASS,,30.0,15.0,16.666666666666668,90.0,50.0,37.58333333333334,1.0,,84.917625,9.993,0.06505
MOBIKWIK.NS,One Mobikwik Systems Limited,14112113664,179.41,549545645.5071375,Technology,Software - Infrastructure,PASS,,23.333333333333336,75.0,30.0,10.0,50.0,37.58333333333334,1.0,,,65.223,0.10715
AWL.NS,AWL Agri Business Limited,224402456576,173.1,581684209.0411159,Consumer Defensive,Packaged Foods,PASS,,16.666666666666668,45.0,30.0,55.0,50.0,37.41666666666667,1.0,,23.777473,11.063,0.02375
SIGNATURE.NS,Signatureglobal (India) Limited,110560829440,786.85,474592731.882727,Real Estate,Real Estate - Development,PASS,,10.0,70.0,36.666666666666664,25.0,50.0,37.333333333333336,1.0,,3278.5417,356.187,-0.25022
GREENPANEL.NS,Greenpanel Industries Limited,23720812544,193.32,27283749.447021995,Basic Materials,Lumber & Wood Production,PASS,,10.0,35.0,30.0,70.0,60.0,37.25000000000001,1.0,,,30.888,0.03712
CANHLIFE.NS,Canara HSBC Life Insurance Company Limited,132838498304,139.83,170592239.07382557,Financial Services,Insurance - Life,PASS,,26.0,55.0,10.0,50.0,50.0,37.25000000000001,1.0,0.081149995,107.56155,,0.00701
JUBLINGREA.NS,Jubilant Ingrevia Limited,86075555840,544.45,134289124.65857342,Basic Materials,Specialty Chemicals,PASS,,43.33333333333333,5.0,23.333333333333336,65.0,75.0,37.25,1.0,,32.446365,26.51,0.07756
SULA.NS,Sula Vineyards Limited,13153278976,155.7,64418534.85020193,Consumer Defensive,Beverages - Wineries & Distilleries,PASS,,43.33333333333333,30.0,23.333333333333336,45.0,50.0,37.00000000000001,1.0,,43.735954,70.713,0.11939
ORIENTELEC.NS,Orient Electric Limited,35909292032,168.28,74646694.83341065,Consumer Cyclical,"Furnishings, Fixtures & Appliances",PASS,,30.0,27.5,10.0,65.0,75.0,36.87500000000001,1.0,,41.2451,17.073,0.05381
NUVOCO.NS,Nuvoco Vistas Corporation Limited,103132061696,288.55,107220222.67201844,Basic Materials,Building Materials,PASS,,43.33333333333333,33.333333333333336,43.33333333333333,20.0,50.0,36.83333333333334,1.0,,26.84186,63.213,0.05939
JISLJALEQS.NS,Jain Irrigation Systems Limited,23538032640,32.09,112838984.37429518,Industrials,Conglomerates,PASS,,36.666666666666664,40.0,43.33333333333333,20.0,50.0,36.83333333333334,1.0,,133.70834,68.821,0.06353
JISLDVREQS.NS,Jain Irrigation Systems Limited,26941448192,20.9,828663.688169988,Industrials,Conglomerates,PASS,,36.666666666666664,40.0,43.33333333333333,20.0,50.0,36.83333333333334,1.0,,87.083336,68.821,0.06353
XPROINDIA.NS,Xpro India Limited,18651869184,793.4,28562525.017934162,Basic Materials,Specialty Chemicals,PASS,,30.0,17.5,16.666666666666668,70.0,75.0,36.70833333333334,1.0,,141.42603,46.18,0.05421
GOKEX.NS,Gokaldas Exports Limited,41721098240,569.65,1404911038.7207193,Consumer Cyclical,Apparel Manufacturing,PASS,,23.333333333333336,40.0,23.333333333333336,55.0,50.0,36.50000000000001,1.0,,36.633442,46.068,0.0292
TVTODAY.NS,TV Today Network Limited,6266994688,105.03,8088987.283939107,Communication Services,Broadcasting,PASS,,16.666666666666668,13.333333333333332,30.0,90.0,50.0,36.50000000000001,1.0,,36.21724,1.895,0.025150001
ANDHRAPAP.NS,ANDHRA PAPER LIMITED,12328712192,62.0,9348105.488029862,Basic Materials,Paper & Paper Products,PASS,,10.0,22.5,36.666666666666664,80.0,50.0,36.45833333333334,1.0,,65.95744,13.63,-0.02864
HLEGLAS.NS,HLE Glascoat Limited,20367601664,293.25,46992494.86300354,Industrials,Specialty Industrial Machinery,PASS,,30.0,45.0,23.333333333333336,35.0,60.0,36.41666666666667,1.0,,30.076923,65.063,0.0343
GODREJAGRO.NS,Godrej Agrovet Limited,110387601408,573.45,299513705.5493754,Consumer Defensive,Packaged Foods,PASS,,36.666666666666664,35.0,22.5,35.0,70.0,36.41666666666667,1.0,,25.140291,110.727,0.06843
DIGITIDE.NS,Digitide Solutions Limited,12034188288,80.76,27921024.349772643,Industrials,Specialty Business Services,PASS,,16.666666666666668,50.0,40.0,40.0,,36.296296296296305,0.9,,,46.421,0.04933
JINDALSTEL.NS,JINDAL STEEL LIMITED,1168279863296,1148.2,1464510498.2713745,Basic Materials,Steel,PASS,,43.33333333333333,15.0,23.333333333333336,55.0,60.0,36.25000000000001,1.0,,59.06378,38.018,0.06103
PVP.NS,PVP Ventures Limited,6290544128,24.07,7594995.495278867,Industrials,Conglomerates,PASS,,50.0,50.0,20.0,10.0,50.0,36.00000000000001,1.0,,,77.376,0.25967
WAKEFIT.NS,Wakefit Innovations Limited,51962490880,158.99,178566676.823791,Consumer Cyclical,"Furnishings, Fixtures & Appliances",PASS,,30.0,70.0,10.0,20.0,50.0,36.00000000000001,1.0,,126.18255,49.699,0.07515
DBOL.NS,Dhampur Bio Organics Limited,6500737024,98.79,15146251.405565389,Consumer Defensive,Farm Products,PASS,,30.0,20.0,50.0,30.0,75.0,36.00000000000001,1.0,,27.75,58.445,0.056199998
GUFICBIO.NS,Gufic Biosciences Limited,28342792192,282.0,11868150.330375163,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,43.33333333333333,22.5,10.0,55.0,65.0,35.958333333333336,1.0,,56.740444,58.497,0.10927
GRPLTD.NS,GRP Limited,9599464448,1799.9,3475351.4728719075,Consumer Cyclical,Auto Parts,PASS,,30.0,47.5,10.0,35.0,75.0,35.87500000000001,1.0,,40.05118,112.442,0.0435
SANATHAN.NS,Sanathan Textiles Limited,32495560704,385.0,10080711.22502238,Consumer Cyclical,Textile Manufacturing,PASS,,23.333333333333336,33.333333333333336,23.333333333333336,60.0,50.0,35.83333333333334,1.0,,32.79387,77.611,0.02457
UNITEDPOLY.NS,United Polyfab Gujarat Limited,6038552576,26.31,2085232.6249169668,Consumer Cyclical,Textile Manufacturing,PASS,,36.666666666666664,42.5,20.0,35.0,50.0,35.79166666666667,1.0,,,89.939,0.059510004
NRAIL.NS,N R Agarwal Industries Limited,6820404224,400.75,3360683.0325683593,Basic Materials,Paper & Paper Products,PASS,,30.0,42.5,37.5,20.0,60.0,35.62500000000001,1.0,,30.04123,92.625,0.07111
PASHUPATI.NS,Pashupati Cotspin Limited,15681403904,993.5,6051064.611104329,Consumer Cyclical,Textile Manufacturing,PASS,,16.666666666666668,47.5,22.5,45.0,60.0,35.54166666666667,1.0,,106.94295,56.803,0.01781
GUJAPOLLO.NS,Gujarat Apollo Industries Limited,5155751936,395.85,5073117.844894409,Industrials,Specialty Industrial Machinery,PASS,,10.0,27.5,40.0,65.0,50.0,35.37500000000001,1.0,,,9.248,-0.32992
KITEX.NS,Kitex Garments Limited,32019177472,160.4,543726332.1993617,Consumer Cyclical,Apparel Manufacturing,PASS,,23.333333333333336,30.0,20.0,60.0,60.0,35.333333333333336,1.0,,,97.59,-0.02585
RTNINDIA.NS,RattanIndia Enterprises Limited,36786843648,26.64,105046789.37961216,Consumer Cyclical,Internet Retail,PASS,,10.0,43.33333333333333,60.0,25.0,50.0,35.333333333333336,1.0,,,107.296,0.01517
MHRIL.NS,Mahindra Holidays & Resorts India Limited,52759105536,261.0,24793695.83389079,Consumer Cyclical,Resorts & Casinos,PASS,,43.33333333333333,50.0,10.0,25.0,50.0,35.333333333333336,1.0,,51.99203,471.153,0.05282
GREENPLY.NS,Greenply Industries Limited,23927091200,191.53,45849129.58698476,Basic Materials,Lumber & Wood Production,PASS,,30.0,32.5,23.333333333333336,45.0,60.0,35.29166666666667,1.0,,31.762852,64.017,0.06283
TRIDENT.NS,Trident Limited,114621702144,22.47,287934511.3997562,Consumer Cyclical,Textile Manufacturing,PASS,,36.666666666666664,12.5,30.0,55.0,60.0,35.29166666666667,1.0,,28.0875,34.742,0.042919997
STLNETWORK.NS,STL Networks Limited,8979938304,18.35,42448699.88642864,Communication Services,Telecom Services,PASS,,16.666666666666668,70.0,30.0,20.0,,35.18518518518519,0.9,,,95.632,0.066810004
SHALBY.NS,Shalby Limited,15236139008,142.0,28604686.758277893,Healthcare,Medical Care Facilities,PASS,,30.0,26.666666666666664,30.0,45.0,60.0,35.16666666666667,1.0,,182.05128,53.318,0.04646
SHREDIGCEM.NS,Shree Digvijay Cement Co.Ltd,9048121344,61.19,13498015.942156855,Basic Materials,Building Materials,PASS,,23.333333333333336,13.333333333333332,30.0,70.0,60.0,35.16666666666667,1.0,,25.495832,39.119,-0.03824
SMCGLOBAL.NS,SMC Global Securities Limited,13248738304,63.27,121032558.3520373,Financial Services,Capital Markets,PASS,,30.0,32.5,50.0,10.0,75.0,35.12500000000001,1.0,,15.660892,162.127,0.088479996
LXCHEM.NS,Laxmi Organic Industries Limited,32406900736,116.93,89925118.89889807,Basic Materials,Specialty Chemicals,PASS,,23.333333333333336,5.0,30.0,80.0,60.0,35.08333333333334,1.0,,40.74216,17.29,0.04099
JAYAGROGN.NS,Jayant Agro Organics Limited,5144999936,171.5,2003898.097672526,Basic Materials,Specialty Chemicals,PASS,,16.666666666666668,10.0,56.66666666666667,55.0,60.0,35.00000000000001,1.0,,11.650815,30.871,0.02082
STANLEY.NS,Stanley Lifestyles Limited,8653967360,151.49,80804454.27087961,Consumer Cyclical,"Furnishings, Fixtures & Appliances",PASS,,30.0,43.33333333333333,23.333333333333336,35.0,50.0,35.00000000000001,1.0,,36.06905,69.949,0.017339999
WEL.NS,Wonder Electricals Limited,18211686400,135.9,10787089.166052246,Consumer Cyclical,"Furnishings, Fixtures & Appliances",PASS,,16.666666666666668,55.0,10.0,45.0,60.0,34.91666666666667,1.0,,101.4179,91.622,0.02021
ARVINDFASN.NS,Arvind Fashions Limited,50453405696,376.75,78828291.49582113,Consumer Cyclical,Apparel Manufacturing,PASS,,23.333333333333336,50.0,20.0,25.0,75.0,34.83333333333334,1.0,,,102.338,0.08718
SWSOLAR.NS,Sterling and Wilson Renewable Energy Limited,39381487616,168.54,346756525.60717314,Technology,Solar,PASS,,10.0,73.33333333333333,20.0,25.0,50.0,34.833333333333336,1.0,,,266.51,0.03063
JSWCEMENT.NS,JSW Cement Limited,154417987584,115.36,473088610.31573206,Basic Materials,Building Materials,PASS,,36.666666666666664,50.0,30.0,10.0,50.0,34.66666666666667,1.0,,,75.362,0.12573
GUJALKALI.NS,Gujarat Alkalies and Chemicals Limited,31273351168,425.6,14429795.127200317,Basic Materials,Chemicals,PASS,,16.666666666666668,30.0,60.0,30.0,50.0,34.66666666666667,1.0,,,11.429,0.00059999997
BLUEDART.NS,Blue Dart Express Limited,122531053568,5164.0,62763633.583333336,Industrials,Integrated Freight & Logistics,PASS,,36.666666666666664,27.5,10.0,45.0,75.0,34.54166666666667,1.0,,48.26168,66.24,0.084259994
RAIN.NS,Rain Industries Limited,37943152640,112.81,592201695.4824165,Basic Materials,Specialty Chemicals,PASS,,38.0,23.333333333333336,43.33333333333333,22.5,60.0,34.50000000000001,1.0,0.01872,89.531746,127.738,0.058119997
GMMPFAUDLR.NS,GMM Pfaudler Limited,38386823168,853.35,81433909.37570395,Industrials,Specialty Industrial Machinery,PASS,,30.0,33.333333333333336,23.333333333333336,35.0,70.0,34.50000000000001,1.0,,217.69131,89.639,0.07688
GLOSTERLTD.NS,Gloster Limited,5799927808,530.0,1176983.0069213868,Consumer Cyclical,Textile Manufacturing,PASS,,30.0,50.0,36.666666666666664,10.0,50.0,34.33333333333334,1.0,,76.47908,69.656,0.05669
RVNL.NS,Rail Vikas Nigam Limited,554770563072,266.0,2319745247.617286,Industrials,Engineering & Construction,PASS,,23.333333333333336,30.0,12.5,55.0,75.0,34.333333333333336,1.0,,48.27586,52.108,0.04522
SANGAMIND.NS,Sangam (India) Limited,20750557184,420.0,14347200.671383668,Consumer Cyclical,Textile Manufacturing,PASS,,30.0,45.0,37.5,10.0,60.0,34.25000000000001,1.0,,35.56308,126.634,0.07727
PCBL.NS,PCBL Chemical Limited,97716436992,248.35,1524930773.4208953,Basic Materials,Specialty Chemicals,PASS,,43.33333333333333,35.0,23.333333333333336,25.0,50.0,34.25000000000001,1.0,,36.738167,135.218,0.065570004
SAURASHCEM.NS,Saurashtra Cement Limited,6593503744,59.24,6180038.394291687,Basic Materials,Building Materials,PASS,,10.0,26.666666666666664,50.0,50.0,50.0,34.16666666666667,1.0,,23.050585,,-0.02451
SIS.NS,SIS LIMITED,39193763840,277.3,40028759.15848694,Industrials,Security & Protection Services,PASS,,10.0,46.66666666666667,50.0,20.0,60.0,34.16666666666667,1.0,,,67.098,0.03186
APEX.NS,Apex Frozen Foods Limited,10198586368,325.5,1031092897.9959035,Consumer Defensive,Farm Products,PASS,,30.0,23.333333333333336,23.333333333333336,50.0,60.0,34.00000000000001,1.0,,30.823862,7.972,0.039809998
EVERESTIND.NS,Everest Industries Limited,5863457792,369.8,3410539.402133179,Industrials,Building Products & Equipment,PASS,,3.333333333333333,30.0,70.0,20.0,75.0,33.83333333333334,1.0,,,53.597,-0.1029
TATACHEM.NS,Tata Chemicals Limited,167718780928,658.35,313062659.26821494,Basic Materials,Chemicals,PASS,,30.0,20.0,36.666666666666664,45.0,50.0,33.833333333333336,1.0,,103.35165,32.125,0.01465
HIKAL.NS,Hikal Limited,21087385600,170.99,388529565.53675586,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,30.0,16.666666666666668,40.0,45.0,50.0,33.66666666666667,1.0,,,57.213,0.08396
NHPC.NS,NHPC Limited,752172138496,74.88,1166583366.7558813,Utilities,Utilities - Renewable,PASS,,63.33333333333333,12.5,23.333333333333336,25.0,50.0,33.62500000000001,1.0,,48.0,100.41,-0.11033
KALPATARU.NS,Kalpataru Limited,60610785280,294.35,43072121.04697876,Real Estate,Real Estate - Development,PASS,,3.333333333333333,55.0,70.0,0.0,50.0,33.58333333333334,1.0,,,226.029,-0.11132
COSMOFIRST.NS,COSMO FIRST LIMITED,16576114688,640.05,108327035.36115316,Consumer Cyclical,Packaging & Containers,PASS,,30.0,30.0,37.5,25.0,60.0,33.50000000000001,1.0,,11.433548,110.979,0.03627
ORISSAMINE.NS,The Orissa Minerals Development Company Limited,21025800192,3504.3,39089054.99024251,Basic Materials,Other Industrial Metals & Mining,PASS,,36.666666666666664,5.0,90.0,0.0,50.0,33.41666666666667,1.0,,,,0.48979
JAYNECOIND.NS,Jayaswal Neco Industries Limited,69404827648,71.47,259985158.38108164,Basic Materials,Steel,PASS,,50.0,17.5,36.666666666666664,20.0,50.0,33.208333333333336,1.0,,18.420103,90.804,0.13581
YASHO.NS,Yasho Industries Limited,15832807424,1313.0,44084073.293204755,Basic Materials,Specialty Chemicals,PASS,,36.666666666666664,43.33333333333333,23.333333333333336,10.0,65.0,33.16666666666667,1.0,,86.78123,138.322,0.09482
CHEMFAB.NS,Chemfab Alkalis Limited,5161596416,359.1,3101860.365476481,Basic Materials,Specialty Chemicals,PASS,,16.666666666666668,30.0,40.0,30.0,75.0,33.16666666666667,1.0,,,28.847,-0.08109
PRINCEPIPE.NS,Prince Pipes And Fittings Limited,26766434304,242.05,62465391.18154297,Industrials,Building Products & Equipment,PASS,,16.666666666666668,3.333333333333333,30.0,80.0,60.0,33.00000000000001,1.0,,61.90537,14.911,-0.00988
MAHLOG.NS,Mahindra Logistics Limited,36449378304,367.35,135258980.83125508,Industrials,Integrated Freight & Logistics,PASS,,10.0,70.0,20.0,20.0,50.0,33.00000000000001,1.0,,,57.981,0.016390001
LGEINDIA.NS,LG Electronics India Limited,1052097249280,1550.0,1019477472.0840943,Technology,Consumer Electronics,PASS,,30.0,10.0,10.0,80.0,50.0,33.00000000000001,1.0,,60.147457,6.876,0.020739999
CIFL.NS,Capital India Finance Limited,10327796736,26.41,4448828.079658191,Financial Services,Credit Services,PASS,,36.666666666666664,46.66666666666667,30.0,0.0,60.0,32.833333333333336,1.0,,25.394232,100.828,0.11066
KABRAEXTRU.NS,Kabra Extrusion Technik Limited,7856832512,223.95,18320100.250240073,Industrials,Specialty Industrial Machinery,PASS,,3.333333333333333,30.0,30.0,55.0,75.0,32.833333333333336,1.0,,19.406412,32.04,-0.06001
RCF.NS,Rashtriya Chemicals and Fertilizers Limited,63692394496,115.45,571828922.1219736,Basic Materials,Agricultural Inputs,PASS,,16.666666666666668,22.5,32.5,45.0,75.0,32.79166666666667,1.0,,20.361551,56.443,0.03999
ARFIN.NS,Arfin India Limited,12714176512,75.15,70571847.90966696,Basic Materials,Aluminum,PASS,,30.0,45.0,12.5,20.0,75.0,32.75000000000001,1.0,,139.16666,92.774,0.06781
ICIL.NS,Indo Count Industries Limited,45285122048,228.65,313172397.6589035,Consumer Cyclical,Textile Manufacturing,PASS,,23.333333333333336,17.5,30.0,45.0,75.0,32.708333333333336,1.0,,37.918736,53.871,0.04855
WELSPUNLIV.NS,Welspun Living Limited,106661339136,111.5,655303768.7331047,Consumer Cyclical,Textile Manufacturing,PASS,,23.333333333333336,20.0,23.333333333333336,55.0,60.0,32.50000000000001,1.0,,45.510204,54.975,0.03063
INDUSINDBK.NS,IndusInd Bank Limited,636179054592,816.55,3445108339.9273725,Financial Services,Banks - Regional,PASS,,10.0,17.5,70.0,,50.0,32.34375000000001,0.8,,,,0.04166
