symbol,name,market_cap,last_price,avg_daily_volume_value,sector,industry,red_flag_status,red_flag_reasons,tech_trend,tech_momentum,tech_volume,tech_relative_strength,technical_score,tech_data_coverage
RADHIKAJWE.NS,Radhika Jeweltech Limited,6720217088,56.89,16973284.2074763,Consumer Cyclical,Luxury Goods,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
OAL.NS,Oriental Aromatics Limited,8343997440,247.9,6309337.564097595,Basic Materials,Specialty Chemicals,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
HEIDELBERG.NS,HeidelbergCement India Limited,33843423232,149.0,15178943.887352498,Basic Materials,Building Materials,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
BHARATWIRE.NS,Bharat Wire Ropes Limited,10627190784,154.95,77272453.34188843,Basic Materials,Steel,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
TIRUMALCHM.NS,Thirumalai Chemicals Limited,20155217920,167.19,50624326.048221335,Basic Materials,Specialty Chemicals,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
OSWALAGRO.NS,Oswal Agro Mills Limited,5432481792,40.47,2428867.208908081,Real Estate,Real Estate - Development,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
ONMOBILE.NS,OnMobile Global Limited,5068338688,47.67,11490125.105481338,Communication Services,Telecom Services,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
GUJTHEM.NS,Gujarat Themis Biosyn Limited,30276259840,277.35,19530843.438397218,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
NSIL.NS,Nalwa Sons Investments Limited,27894706176,5429.0,17019771.916666668,Financial Services,Asset Management,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
PRECAM.NS,Precision Camshafts Limited,11198830592,117.9,42728703.67216746,Consumer Cyclical,Auto Parts,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
SYNCOMF.NS,Syncom Formulations (India) Limited,11240877056,11.95,20154759.46409823,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
SCHAND.NS,S Chand And Company Limited,5091188224,144.34,4987148.101571655,Communication Services,Publishing,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
PLATIND.NS,Platinum Industries Limited,11653084160,205.7,16419865.657761129,Basic Materials,Specialty Chemicals,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
LUXIND.NS,Lux Industries Limited,25532358656,849.05,48665686.60652466,Consumer Cyclical,Apparel Manufacturing,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
HONDAPOWER.NS,Honda India Power Products Limited,20251656192,1996.6,17022778.741304524,Industrials,Specialty Industrial Machinery,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
SUMICHEM.NS,Sumitomo Chemical India Limited,188252815360,377.15,111429364.39190166,Basic Materials,Agricultural Inputs,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
GREENPLY.NS,Greenply Industries Limited,23927091200,191.53,45849129.58698476,Basic Materials,Lumber & Wood Production,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
CDSL.NS,Central Depository Services (India) Limited,244676296704,1170.7,2382194900.1843915,Financial Services,Capital Markets,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
HMAAGRO.NS,HMA Agro Industries Limited,12308150272,24.57,7118244.4886732735,Consumer Defensive,Packaged Foods,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
NIACL.NS,The New India Assurance Company Limited,217799966720,132.05,68106725.30050404,Financial Services,Insurance - Diversified,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
RIIL.NS,Reliance Industrial Infrastructure Limited,9639840768,638.4,50452898.54986572,Industrials,Engineering & Construction,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
JBMA.NS,JBM Auto Limited,114508840960,484.0,229982370.11033732,Consumer Cyclical,Auto Parts,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
IMAGICAA.NS,Imagicaaworld Entertainment Limited,22464700416,39.7,31011361.142045848,Communication Services,Entertainment,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
BOMDYEING.NS,Bombay Dyeing & Mfg Company Limited,21324728320,103.25,92289221.92843322,Consumer Cyclical,Textile Manufacturing,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
DYCL.NS,Dynamic Cables Limited,12965108736,268.05,54493582.98736878,Industrials,Electrical Equipment & Parts,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
AARTIDRUGS.NS,Aarti Drugs Limited,31476056064,344.7,50504097.675953165,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
PRAKASH.NS,Prakash Industries Limited,21341394944,119.09,57223276.53433634,Basic Materials,Steel,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
SALZERELEC.NS,Salzer Electronics Limited,9816784896,555.0,55724510.90304769,Industrials,Electrical Equipment & Parts,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
HITECH.NS,Hi-Tech Pipes Limited,15694710784,77.39,74440686.84839198,Basic Materials,Steel,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
RVNL.NS,Rail Vikas Nigam Limited,554770563072,266.0,2319745247.617286,Industrials,Engineering & Construction,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
FILATEX.NS,Filatex India Limited,17806739456,40.1,38654842.08147202,Consumer Cyclical,Textile Manufacturing,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
BALAMINES.NS,Balaji Amines Limited,32413960192,1000.4,96914285.87191977,Basic Materials,Specialty Chemicals,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
SUMMITSEC.NS,Summit Securities Limited,16306884608,1495.8,9393200.066170247,Financial Services,Capital Markets,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
JAICORPLTD.NS,Jai Corp Limited,16901660672,96.23,55360533.57766596,Basic Materials,Specialty Chemicals,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
SAMHI.NS,Samhi Hotels Limited,32997322752,149.17,142840679.5233317,Consumer Cyclical,Lodging,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
KERNEX.NS,Kernex Microsystems (India) Limited,16231141376,966.0,154697698.32787475,Technology,Software - Application,PASS,,20.0,32.5,16.666666666666668,100.0,35.08333333333334,1.0
ALEMBICLTD.NS,Alembic Limited,20486053888,79.78,19767293.51755244,Real Estate,Real Estate - Development,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
UNIVCABLES.NS,Universal Cables Limited,20620933120,593.25,40018078.23635864,Industrials,Electrical Equipment & Parts,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
NAZARA.NS,Nazara Technologies Limited,87225991168,235.45,473288709.02605385,Communication Services,Electronic Gaming & Multimedia,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
VLSFINANCE.NS,VLS Finance Limited,7028820992,224.0,3539937.8469380694,Financial Services,Capital Markets,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
FINOPB.NS,Fino Payments Bank Limited,13470713856,161.81,90736581.53883617,Financial Services,Banks - Regional,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
XCHANGING.NS,Xchanging Solutions Limited,6283169280,56.4,6658942.819727072,Technology,Information Technology Services,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
ASALCBR.NS,Associated Alcohols & Breweries Ltd.,13408704512,705.2,39332845.165718585,Consumer Defensive,Beverages - Wineries & Distilleries,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
DOLLAR.NS,Dollar Industries Limited,13857625088,243.8,25279379.740947977,Consumer Cyclical,Apparel Manufacturing,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
TCS.NS,Tata Consultancy Services Limited,8690283839488,2401.9,11625957288.009317,Technology,Information Technology Services,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
TVTODAY.NS,TV Today Network Limited,6266994688,105.03,8088987.283939107,Communication Services,Broadcasting,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
PVP.NS,PVP Ventures Limited,6290544128,24.07,7594995.495278867,Industrials,Conglomerates,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
SANOFI.NS,Sanofi India Limited,80064200704,3472.6,71730460.59416504,Healthcare,Drug Manufacturers - General,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
ELECTHERM.NS,Electrotherm (India) Limited,7255934976,565.4,19496083.130204264,Basic Materials,Steel,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
ORISSAMINE.NS,The Orissa Minerals Development Company Limited,21025800192,3504.3,39089054.99024251,Basic Materials,Other Industrial Metals & Mining,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
BHARATRAS.NS,Bharat Rasayan Limited,21092141056,1269.0,29724534.171044923,Basic Materials,Agricultural Inputs,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
ARE&M.NS,Amara Raja Energy & Mobility Limited,139325079552,761.15,269898590.76029867,Industrials,Electrical Equipment & Parts,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
CAPACITE.NS,Capacit'e Infraprojects Limited,15701254144,184.75,124052968.04271139,Industrials,Engineering & Construction,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
SAKSOFT.NS,Saksoft Limited,16152962048,126.18,47018399.86521505,Technology,Information Technology Services,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
AMRUTANJAN.NS,Amrutanjan Health Care Limited,15607487488,540.05,6971458.596628825,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
KUANTUM.NS,Kuantum Papers Limited,6913897984,79.23,3543262.481904348,Basic Materials,Paper & Paper Products,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
RHIM.NS,RHI MAGNESITA INDIA LIMITED,76581052416,370.85,113070272.05464071,Industrials,Metal Fabrication,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
TAJGVK.NS,Taj GVK Hotels & Resorts Limited,18597263360,296.6,46378723.94318746,Consumer Cyclical,Lodging,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
RELAXO.NS,Relaxo Footwears Limited,72042823680,289.4,28576374.66171773,Consumer Cyclical,Footwear & Accessories,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
STYLEBAAZA.NS,Baazar Style Retail Limited,17818624000,238.8,163386651.8020518,Consumer Cyclical,Apparel Retail,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
VENTIVE.NS,Ventive Hospitality Limited,148882784256,637.5,69038661.18909302,Consumer Cyclical,Lodging,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
ABREL.NS,Aditya Birla Real Estate Limited,124754952192,1128.4,297209294.29403484,Real Estate,Real Estate Services,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
STERTOOLS.NS,Sterling Tools Limited,6596512768,181.5,13423026.723108927,Industrials,Tools & Accessories,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
KCP.NS,KCP Limited,18083198976,140.25,21980132.96549276,Basic Materials,Building Materials,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
VMM.NS,Vishal Mega Mart Limited,475431305216,101.74,4368576754.875207,Consumer Cyclical,Department Stores,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
BERGEPAINT.NS,Berger Paints (I) Limited,466128699392,398.8,233899334.97976276,Basic Materials,Specialty Chemicals,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
FAIRCHEMOR.NS,Fairchem Organics Limited,6682056192,515.65,6087053.252579752,Basic Materials,Specialty Chemicals,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
SIYSIL.NS,Siyaram Silk Mills Limited,21849499648,481.45,45078371.895397946,Consumer Cyclical,Textile Manufacturing,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
GODREJCP.NS,Godrej Consumer Products Limited,1045244346368,1021.5,1426275390.487687,Consumer Defensive,Household & Personal Products,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
SPANDANA.NS,Spandana Sphoorty Financial Limited,19151478784,215.9,37047825.21352081,Financial Services,Credit Services,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
RPSGVENT.NS,RPSG VENTURES LIMITED,19406831616,586.55,27672909.794984944,Technology,Information Technology Services,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
SHK.NS,S H Kelkar and Company Limited,16622953472,120.09,58055739.05706202,Basic Materials,Specialty Chemicals,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
HINDPETRO.NS,Hindustan Petroleum Corporation Limited,752078880768,353.6,2631401502.3704853,Energy,Oil & Gas Refining & Marketing,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
ALKYLAMINE.NS,Alkyl Amines Chemicals Limited,64083496960,1253.0,55896861.75024414,Basic Materials,Specialty Chemicals,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
BHAGERIA.NS,Bhageria Industries Limited,6347500544,145.01,7789347.472632345,Basic Materials,Specialty Chemicals,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
HERANBA.NS,Heranba Industries Limited,6890318848,172.2,11121992.73293101,Basic Materials,Agricultural Inputs,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
METROBRAND.NS,Metro Brands Limited,250644381696,919.7,51875200.330639645,Consumer Cyclical,Apparel Retail,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
BLUEDART.NS,Blue Dart Express Limited,122531053568,5164.0,62763633.583333336,Industrials,Integrated Freight & Logistics,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
ESAFSFB.NS,ESAF Small Finance Bank Limited,12442036224,24.13,11469217.933254242,Financial Services,Banks - Regional,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
IFBIND.NS,IFB Industries Limited,39585009664,976.0,71620920.19689737,Consumer Cyclical,"Furnishings, Fixtures & Appliances",PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
DPABHUSHAN.NS,D. P. Abhushan Limited,21875994624,958.3,18372685.53565267,Consumer Cyclical,Luxury Goods,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
SUNDRMFAST.NS,Sundram Fasteners Limited,169689153536,807.55,150380204.414211,Consumer Cyclical,Auto Parts,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
JYOTICNC.NS,Jyoti CNC Automation Limited,161470398464,710.0,354246278.9027425,Industrials,Specialty Industrial Machinery,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
DAMCAPITAL.NS,Dam Capital Advisors Limited,8785562624,124.29,72575934.62137781,Financial Services,Capital Markets,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
ADSL.NS,Allied Digital Services Limited,5552513024,98.25,35097530.410809584,Technology,Information Technology Services,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
HIMATSEIDE.NS,Himatsingka Seide Limited,10236680192,81.41,86163818.52536647,Consumer Cyclical,Textile Manufacturing,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
DEEPAKNTR.NS,Deepak Nitrite Limited,193950908416,1422.0,162217012.5169637,Basic Materials,Chemicals,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
PSB.NS,Punjab & Sind Bank,164073734144,23.09,62819653.66269023,Financial Services,Banks - Regional,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
LODHA.NS,Lodha Developers Limited,847187279872,848.25,1231496792.8148396,Real Estate,Real Estate - Development,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
TATACHEM.NS,Tata Chemicals Limited,167718780928,658.35,313062659.26821494,Basic Materials,Chemicals,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
RUPA.NS,Rupa & Company Limited,9940670464,124.97,16961339.69953664,Consumer Cyclical,Apparel Manufacturing,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
20MICRONS.NS,20 Microns Limited,5528071680,156.18,18761238.616272483,Basic Materials,Other Industrial Metals & Mining,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
DLF.NS,DLF Limited,1324030623744,534.7,2202432467.6743207,Real Estate,Real Estate - Development,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
NIITMTS.NS,NIIT Learning Systems Limited,39634534400,288.95,32135359.425590005,Consumer Defensive,Education & Training Services,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
EPL.NS,EPL Limited,57148227584,178.45,100472196.92198944,Consumer Cyclical,Packaging & Containers,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
EUREKAFORB.NS,Eureka Forbes Limited,83840000000,433.3,112612244.70780945,Consumer Cyclical,"Furnishings, Fixtures & Appliances",PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
BIRLANU.NS,BirlaNu Limited,9803758592,1299.0,17486993.80303141,Industrials,Building Products & Equipment,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
MANINFRA.NS,Man Infraconstruction Limited,37746855936,93.51,43870727.56518427,Industrials,Engineering & Construction,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
TRENT.NS,Trent Limited,1233150410752,3468.9,3433802340.0192056,Consumer Cyclical,Apparel Retail,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
SUNFLAG.NS,Sunflag Iron And Steel Company Limited,37309034496,207.02,32536215.709088136,Basic Materials,Steel,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
ITDC.NS,India Tourism Development Corporation Limited,37202477056,433.75,31593056.37172648,Consumer Cyclical,Lodging,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
PDSL.NS,PDS Limited,37019406336,261.15,40827991.658483885,Industrials,Specialty Business Services,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
INDIGOPNTS.NS,Indigo Paints Limited,37015388160,776.4,102228699.08059286,Basic Materials,Specialty Chemicals,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
IKIO.NS,IKIO Technologies Limited,9707530240,125.4,15413249.710056305,Technology,Electronic Components,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
AFCONS.NS,Afcons Infrastructure Limited,101876342784,277.0,150542582.78674826,Industrials,Engineering & Construction,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
HARIOMPIPE.NS,Hariom Pipe Industries Limited,9640089600,311.05,35027615.77414246,Basic Materials,Steel,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
CIFL.NS,Capital India Finance Limited,10327796736,26.41,4448828.079658191,Financial Services,Credit Services,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
CONCOR.NS,Container Corporation of India Limited,340024328192,446.45,630615039.0777049,Industrials,Railroads,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
IRCTC.NS,Indian Railway Catering And Tourism Corporation Limited,415999983616,520.0,1827954389.2567973,Consumer Cyclical,Travel Services,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
MINDACORP.NS,Minda Corporation Limited,112067100672,476.15,138150978.3465749,Consumer Cyclical,Auto Parts,PASS,,20.0,30.0,16.666666666666668,100.0,34.33333333333334,1.0
